chrom	start	end	gene	category	width_kb	fixed_alu	ALU_count	LINE1_count	SVA_count
chr8	124472866	124476866	RNF139	Housekeeping	4.0	0	1	0	0
chr8	124537101	124541101	NDUFB9	Housekeeping	4.0	1	0	0	0
chr8	143015982	143019982	LY6E	Housekeeping	4.0	0	0	0	0
chr8	143539447	143543447	ZC3H3	Housekeeping	4.0	4	1	0	0
chr8	143597541	143601541	EEF1D	Housekeeping	4.0	0	0	0	0
chr8	143988056	143992056	GRINA	Housekeeping	4.0	2	1	0	0
chr8	144076648	144080648	EXOSC4	Housekeeping	4.0	2	0	0	0
chr8	144093039	144097039	CYC1	Housekeeping	4.0	4	0	0	1
chr8	144102420	144106420	MAF1	Housekeeping	4.0	1	0	0	0
chr8	144106124	144110124	SHARPIN	Housekeeping	4.0	0	0	0	0
chr8	144289591	144293591	HSF1	Housekeeping	4.0	3	0	0	0
chr8	144426563	144430563	VPS28	Housekeeping	4.0	2	1	0	0
chr8	144515992	144519992	LRRC14	Housekeeping	4.0	0	0	0	0
chr8	144754417	144758417	ZNF251	Housekeeping	4.0	3	0	0	0
chr8	144790587	144794587	RPL8	Housekeeping	4.0	1	0	0	0
chr9	4677559	4681559	CDC37L1	Housekeeping	4.0	1	0	0	0
chr9	4740043	4744043	AK3	Housekeeping	4.0	3	0	0	0
chr9	7886380	7890380	DMAC1	Housekeeping	4.0	1	0	1	0
chr9	19047427	19051427	RRAGA	Housekeeping	4.0	2	0	0	0
chr9	19378236	19382236	RPS6	Housekeeping	4.0	3	0	0	0
chr9	32571184	32575184	NDUFB6	Housekeeping	4.0	0	0	0	0
chr9	33023273	33027273	DNAJA1	Housekeeping	4.0	3	0	0	0
chr9	33074674	33078674	SMU1	Housekeeping	4.0	7	0	0	1
chr9	33262720	33266720	BAG1	Housekeeping	4.0	1	0	0	0
chr9	33262879	33266879	CHMP5	Housekeeping	4.0	1	0	0	0
chr9	33288512	33292512	NFX1	Housekeeping	4.0	2	1	0	0
chr9	33815160	33819160	UBE2R2	Housekeeping	4.0	2	0	0	0
chr9	34125399	34129399	DCAF12	Housekeeping	4.0	5	0	0	0
chr9	34618523	34622523	DCTN3	Housekeeping	4.0	0	0	0	0
chr9	35101195	35105195	STOML2	Housekeeping	4.0	0	0	0	0
chr9	35730598	35734598	CREB3	Housekeeping	4.0	2	0	0	0
chr9	35747287	35751287	RGP1	Housekeeping	4.0	0	0	0	0
chr9	35813354	35817354	HINT2	Housekeeping	4.0	1	0	0	1
chr9	36188856	36192856	CLTA	Housekeeping	4.0	0	0	0	0
chr9	37420666	37424666	GRHPR	Housekeeping	4.0	4	0	0	0
chr9	37483948	37487948	POLR1E	Housekeeping	4.0	2	0	0	0
chr9	37590604	37594604	TOMM5	Housekeeping	4.0	5	0	0	0
chr9	83705958	83709958	UBQLN1	Housekeeping	4.0	0	0	0	0
chr9	93132251	93136251	NINJ1	Housekeeping	4.0	1	0	0	0
chr9	94372569	94376569	MFSD14B	Housekeeping	4.0	4	1	0	0
chr9	96448169	96452169	HABP4	Housekeeping	4.0	1	1	0	0
chr9	97631668	97635668	NCBP1	Housekeeping	4.0	3	0	0	0
chr9	97981341	97985341	ANP32B	Housekeeping	4.0	0	0	0	0
chr9	99220064	99224064	SEC61B	Housekeeping	4.0	2	0	0	0
chr9	100097052	100101052	ERP44	Housekeeping	4.0	0	0	0	0
chr9	101531853	101535853	RNF20	Housekeeping	4.0	2	0	0	0
chr9	107281137	107285137	RAD23B	Housekeeping	4.0	1	0	0	0
chr9	109117947	109121947	TMEM245	Housekeeping	4.0	1	0	0	1
chr9	111629386	111633386	DNAJC25-GNG10	Housekeeping	4.0	1	1	0	0
chr9	111659605	111663605	GNG10	Housekeeping	4.0	1	0	0	0
chr9	113273572	113277572	CDC26	Housekeeping	4.0	3	0	0	0
chr9	113408675	113412675	POLE3	Housekeeping	4.0	3	0	0	0
chr9	114585706	114589706	ATP6V1G1	Housekeeping	4.0	2	0	0	0
chr9	120791416	120795416	FBXW2	Housekeeping	4.0	2	1	0	0
chr9	120840951	120844951	PSMD5	Housekeeping	4.0	3	0	0	0
chr9	121221014	121225014	RAB14	Housekeeping	4.0	3	1	0	0
chr9	122903359	122907359	RC3H2	Housekeeping	4.0	2	0	0	1
chr9	122938833	122942833	RABGAP1	Housekeeping	4.0	3	3	0	0
chr9	124413444	124417444	PSMB7	Housekeeping	4.0	2	0	0	1
chr9	124859981	124863981	RPL35	Housekeeping	4.0	4	0	0	1
chr9	125187939	125191939	PPP6C	Housekeeping	4.0	7	0	0	0
chr9	128126462	128130462	PTGES2	Housekeeping	4.0	2	0	0	0
chr9	128369361	128373361	URM1	Housekeeping	4.0	4	0	0	0
chr9	128770414	128774414	ZER1	Housekeeping	4.0	8	0	0	1
chr9	129606884	129610884	NTMT1	Housekeeping	4.0	1	0	0	0
chr9	129801157	129805157	TOR1B	Housekeeping	4.0	6	1	0	0
chr9	129833863	129837863	C9orf78	Housekeeping	4.0	0	0	0	0
chr9	130576965	130580965	FUBP3	Housekeeping	4.0	2	0	0	0
chr9	133346218	133350218	RPL7A	Housekeeping	4.0	1	0	0	0
chr9	133354550	133358550	SURF2	Housekeeping	4.0	1	0	0	0
chr9	133374166	133378166	SURF4	Housekeeping	4.0	2	0	0	0
chr9	133416096	133420096	REXO4	Housekeeping	4.0	6	0	0	0
chr9	134066535	134070535	BRD3	Housekeeping	4.0	1	0	0	0
chr9	135959373	135963373	UBAC1	Housekeeping	4.0	2	0	0	0
chr9	136361744	136365744	DNLZ	Housekeeping	4.0	0	0	0	0
chr9	136805943	136809943	RABL6	Housekeeping	4.0	2	0	0	0
chr9	136864308	136868308	EDF1	Housekeeping	4.0	6	0	0	0
chr9	136942738	136946738	FBXW5	Housekeeping	4.0	0	0	0	0
chr9	137116309	137120309	DPP7	Housekeeping	4.0	5	0	0	0
chr9	137186560	137190560	ANAPC2	Housekeeping	4.0	0	0	0	0
chr9	137186660	137190660	SSNA1	Housekeeping	4.0	0	0	0	0
chr9	137203648	137207648	TMEM203	Housekeeping	4.0	1	0	0	0
chr9	137253327	137257327	NELFB	Housekeeping	4.0	0	0	0	0
chr9	137549879	137553879	MRPL41	Housekeeping	4.0	3	0	0	0
chr9	137588512	137592512	ZMYND19	Housekeeping	4.0	3	0	0	1
chrX	1390113	1394113	SLC25A6	Housekeeping	4.0	8	0	0	0
chrX	2689187	2693187	CD99	Housekeeping	4.0	2	1	0	0
chrX	12973110	12977110	TMSB4X	Housekeeping	4.0	0	0	0	0
chrX	13687128	13691128	RAB9A	Housekeeping	4.0	0	0	0	0
chrX	20139838	20143838	EIF1AX	Housekeeping	4.0	2	0	0	0
chrX	37845571	37849571	DYNLT3	Housekeeping	4.0	2	0	0	0
chrX	47188861	47192861	UBA1	Housekeeping	4.0	5	0	0	0
chrX	47230866	47234866	USP11	Housekeeping	4.0	1	0	0	0
chrX	47559205	47563205	ARAF	Housekeeping	4.0	3	0	0	0
chrX	47648604	47652604	ELK1	Housekeeping	4.0	0	0	0	0
chrX	48588042	48592042	WDR13	Housekeeping	4.0	6	1	0	0
chrX	48896143	48900143	TIMM17B	Housekeeping	4.0	6	0	0	0
chrX	49121735	49125735	GPKOW	Housekeeping	4.0	6	0	0	0
chrX	54438404	54442404	TSR2	Housekeeping	4.0	5	0	0	0
chrX	54805599	54809599	MAGED2	Housekeeping	4.0	0	1	0	0
chrX	65586377	65590377	MSN	Housekeeping	4.0	2	0	0	0
chrX	68496562	68500562	YIPF6	Housekeeping	4.0	4	0	0	0
chrX	70288514	70292514	PDZD11	Housekeeping	4.0	1	0	0	0
chrX	71071426	71075426	SNX12	Housekeeping	4.0	1	0	0	0
chrX	72179353	72183353	PIN4	Housekeeping	4.0	1	1	0	0
chrX	72275248	72279248	RPS4X	Housekeeping	4.0	2	0	0	0
chrX	76171040	76175040	PBDC1	Housekeeping	4.0	2	0	0	0
chrX	78137650	78141650	TAF9B	Housekeeping	4.0	3	0	0	0
chrX	81200102	81204102	SH3BGRL	Housekeeping	4.0	0	0	0	0
chrX	101388824	101392824	RPL36A	Housekeeping	4.0	0	0	0	0
chrX	101389011	101393011	RPL36A-HNRNPH2	Housekeeping	4.0	1	0	0	0
chrX	101620797	101624797	ARMCX3	Housekeeping	4.0	0	0	0	0
chrX	103574231	103578231	TCEAL4	Housekeeping	4.0	2	0	0	0
chrX	103686158	103690158	MORF4L2	Housekeeping	4.0	1	0	0	0
chrX	108089549	108093549	PSMD10	Housekeeping	4.0	1	0	0	0
chrX	119234245	119238245	PGRMC1	Housekeeping	4.0	1	0	0	0
chrX	119466422	119470422	SLC25A5	Housekeeping	4.0	0	0	0	0
chrX	119789630	119793630	RPL39	Housekeeping	4.0	2	0	0	0
chrX	120592010	120596010	MCTS1	Housekeeping	4.0	4	0	0	0
chrX	130399987	130403987	RBMX2	Housekeeping	4.0	3	0	0	0
chrX	135030355	135034355	RTL8C	Housekeeping	4.0	1	0	0	0
chrX	135050196	135054196	RTL8A	Housekeeping	4.0	2	0	0	0
chrX	136495079	136499079	HTATSF1	Housekeeping	4.0	0	0	0	0
chrX	153792512	153796512	IDH3G	Housekeeping	4.0	0	0	0	0
chrX	154484615	154488615	UBL4A	Housekeeping	4.0	0	0	0	1
chrX	155195007	155199007	VBP1	Housekeeping	4.0	1	0	0	0
chrY	1390113	1394113	SLC25A6	Housekeeping	4.0	8	0	0	0
chrY	2689187	2693187	CD99	Housekeeping	4.0	2	0	0	0
