chrom	start	end	gene	fixed_alu	category	width_kb	PLS_n	ELS_n	CTCF_n	active_all_n	alu_free
chr5	77866780	77870780	TBCA	1	Housekeeping	4.0	0	7	0	7	False
chr5	83075863	83079863	TMEM167A	1	Housekeeping	4.0	1	8	0	9	False
chr5	86615928	86619928	COX7C	2	Housekeeping	4.0	1	8	0	9	False
chr5	100533338	100537338	FAM174A	0	Housekeeping	4.0	2	6	0	8	True
chr5	112859188	112863188	SRP19	2	Housekeeping	4.0	2	6	0	9	False
chr5	112920289	112924289	REEP5	1	Housekeeping	4.0	2	8	0	10	False
chr5	115624161	115628161	TMED7-TICAM2	1	Housekeeping	4.0	2	11	0	13	False
chr5	115630992	115634992	TMED7	2	Housekeeping	4.0	0	4	0	4	False
chr5	133050013	133054013	HSPA4	2	Housekeeping	4.0	2	10	0	12	False
chr5	133966674	133970674	C5orf15	2	Housekeeping	4.0	2	8	0	10	False
chr5	134002975	134006975	VDAC1	3	Housekeeping	4.0	2	10	0	12	False
chr5	134174964	134178964	SKP1	1	Housekeeping	4.0	2	8	0	10	False
chr5	134369184	134373184	UBE2B	1	Housekeeping	4.0	3	9	0	12	False
chr5	134409881	134413881	CDKN2AIPNL	3	Housekeeping	4.0	1	8	0	9	False
chr5	137752363	137756363	HNRNPA0	2	Housekeeping	4.0	1	10	0	11	False
chr5	138211343	138215343	CDC23	6	Housekeeping	4.0	1	4	0	5	False
chr5	138329935	138333935	FAM53C	3	Housekeeping	4.0	2	3	0	6	False
chr5	138541236	138545236	ETF1	1	Housekeeping	4.0	2	9	0	11	False
chr5	138573675	138577675	HSPA9	4	Housekeeping	4.0	3	8	0	11	False
chr5	139339587	139343587	PAIP2	3	Housekeeping	4.0	2	6	0	8	False
chr5	139524431	139528431	UBE2D2	1	Housekeeping	4.0	1	9	0	10	False
chr5	140301113	140305113	PFDN1	2	Housekeeping	4.0	1	8	0	9	False
chr5	140399908	140403908	ANKHD1-EIF4EBP3	4	Housekeeping	4.0	2	11	0	13	False
chr5	140545662	140549662	EIF4EBP3	4	Housekeeping	4.0	1	6	0	7	False
chr5	140562819	140566819	SLC35A4	1	Housekeeping	4.0	4	6	0	10	False
chr5	140645058	140649058	IK	2	Housekeeping	4.0	2	4	0	7	False
chr5	140662868	140666868	WDR55	8	Housekeeping	4.0	2	7	0	9	False
chr5	140696680	140700680	ZMAT2	1	Housekeeping	4.0	1	3	0	4	False
chr5	141318784	141322784	TAF7	1	Housekeeping	4.0	2	5	0	8	False
chr5	141921855	141925855	DELE1	5	Housekeeping	4.0	1	4	0	5	False
chr5	149549471	149553471	CSNK1A1	2	Housekeeping	4.0	3	6	0	10	False
chr5	149998046	150002046	HMGXB3	1	Housekeeping	4.0	3	5	0	8	False
chr5	150447739	150451739	RPS14	4	Housekeeping	4.0	4	6	1	11	False
chr5	150757095	150761095	DCTN4	0	Housekeeping	4.0	3	4	0	7	True
chr5	151769045	151773045	G3BP1	2	Housekeeping	4.0	4	8	0	12	False
chr5	151770532	151774532	ATOX1	0	Housekeeping	4.0	4	8	0	12	True
chr5	154680986	154684986	LARP1	3	Housekeeping	4.0	1	7	0	8	False
chr5	154939073	154943073	MRPL22	4	Housekeeping	4.0	1	8	0	10	False
chr5	160007113	160011113	TTC1	4	Housekeeping	4.0	1	4	1	6	False
chr5	160419711	160423711	SLU7	0	Housekeeping	4.0	2	10	0	12	True
chr5	168577368	168581368	PANK3	2	Housekeeping	4.0	1	10	0	11	False
chr5	171385116	171389116	NPM1	4	Housekeeping	4.0	4	5	0	9	False
chr5	172832251	172836251	ERGIC1	1	Housekeeping	4.0	1	10	0	11	False
chr5	172981771	172985771	ATP6V0E1	4	Housekeeping	4.0	2	7	0	9	False
chr5	173614659	173618659	BOD1	1	Housekeeping	4.0	2	6	0	8	False
chr5	176386751	176390751	HIGD2A	4	Housekeeping	4.0	3	8	0	12	False
chr5	176445628	176449628	FAF2	5	Housekeeping	4.0	1	7	0	8	False
chr5	176536025	176540025	RNF44	1	Housekeeping	4.0	1	8	0	9	False
chr5	177349840	177353840	LMAN2	3	Housekeeping	4.0	1	8	0	10	False
chr5	177590203	177594203	TMED9	2	Housekeeping	4.0	1	5	0	6	False
chr5	177598132	177602132	B4GALT7	3	Housekeeping	4.0	1	10	0	11	False
chr5	178202533	178206533	HNRNPAB	4	Housekeeping	4.0	1	7	0	9	False
chr5	179730822	179734822	MAML1	2	Housekeeping	4.0	1	12	0	13	False
chr5	181246096	181250096	RACK1	4	Housekeeping	4.0	3	9	0	12	False
chr6	289630	293630	DUSP22	1	Housekeeping	4.0	2	10	0	12	False
chr6	2763393	2767393	WRNIP1	2	Housekeeping	4.0	2	11	0	13	False
chr6	10720915	10724915	TMEM14C	2	Housekeeping	4.0	1	11	0	12	False
chr6	10745759	10749759	TMEM14B	1	Housekeeping	4.0	2	8	0	10	False
chr6	13613335	13617335	NOL7	1	Housekeeping	4.0	2	10	0	12	False
chr6	13709835	13713835	RANBP9	1	Housekeeping	4.0	1	9	0	11	False
chr6	17598302	17602302	FAM8A1	3	Housekeeping	4.0	3	5	0	8	False
chr6	17704925	17708925	NUP153	3	Housekeeping	4.0	2	7	0	9	False
chr6	18262548	18266548	DEK	1	Housekeeping	4.0	2	8	0	10	False
chr6	24718825	24722825	C6orf62	2	Housekeeping	4.0	4	7	0	11	False
chr6	26536366	26540366	HMGN4	2	Housekeeping	4.0	1	10	0	11	False
chr6	30064709	30068709	PPP1R11	0	Housekeeping	4.0	3	3	0	7	True
chr6	30487509	30491509	HLA-E	4	Housekeeping	4.0	1	9	0	10	False
chr6	30616612	30620612	PPP1R10	3	Housekeeping	4.0	3	4	0	9	False
chr6	31270130	31274130	HLA-C	0	Housekeeping	4.0	1	10	0	11	True
chr6	31650705	31654705	BAG6	4	Housekeeping	4.0	2	7	0	9	False
chr6	31658778	31662778	C6orf47	1	Housekeeping	4.0	1	7	0	9	False
chr6	31804966	31808966	LSM2	9	Housekeeping	4.0	1	5	0	8	False
chr6	32126253	32130253	ATF6B	1	Housekeeping	4.0	2	7	0	9	False
chr6	32176096	32180096	AGPAT1	0	Housekeeping	4.0	9	4	0	13	True
chr6	32188202	32192202	PBX2	0	Housekeeping	4.0	1	12	0	13	True
chr6	33198305	33202305	SLC39A7	1	Housekeeping	4.0	2	9	0	11	False
chr6	33198665	33202665	RXRB	1	Housekeeping	4.0	2	8	0	10	False
chr6	33206500	33210500	RING1	1	Housekeeping	4.0	2	11	0	13	False
chr6	33270047	33274047	VPS52	4	Housekeeping	4.0	1	9	0	10	False
chr6	33270075	33274075	RPS18	4	Housekeeping	4.0	1	9	0	10	False
chr6	33287247	33291247	WDR46	0	Housekeeping	4.0	6	4	0	11	True
chr6	33312284	33316284	TAPBP	0	Housekeeping	4.0	1	11	0	12	True
chr6	33408399	33412399	PHF1	3	Housekeeping	4.0	2	8	0	10	False
chr6	33416317	33420317	CUTA	0	Housekeeping	4.0	4	7	0	11	True
chr6	33787130	33791130	LEMD2	0	Housekeeping	4.0	1	11	0	12	True
chr6	34424069	34428069	RPS10	7	Housekeeping	4.0	3	6	0	10	False
chr6	34424071	34428071	RPS10-NUDT3	7	Housekeeping	4.0	3	6	0	10	False
chr6	34755505	34759505	SNRPC	7	Housekeeping	4.0	1	9	0	10	False
chr6	34887192	34891192	TAF11	2	Housekeeping	4.0	3	10	0	13	False
chr6	34887255	34891255	ANKS1A	2	Housekeeping	4.0	3	10	0	13	False
chr6	35466401	35470401	RPL10A	2	Housekeeping	4.0	1	10	0	11	False
chr6	36440767	36444767	KCTD20	1	Housekeeping	4.0	2	10	0	12	False
chr6	36545479	36549479	STK38	3	Housekeeping	4.0	1	9	0	11	False
chr6	36592353	36596353	SRSF3	4	Housekeeping	4.0	2	8	0	10	False
chr6	36869870	36873870	C6orf89	2	Housekeeping	4.0	1	5	0	6	False
chr6	36984298	36988298	MTCH1	0	Housekeeping	4.0	4	7	0	11	True
chr6	37255772	37259772	TBC1D22B	1	Housekeeping	4.0	2	4	0	6	False
chr6	37431219	37435219	CMTR1	2	Housekeeping	4.0	1	5	0	6	False
chr6	37817727	37821727	ZFAND3	1	Housekeeping	4.0	4	6	0	10	False
chr6	41785662	41789662	TOMM6	3	Housekeeping	4.0	1	11	0	12	False
chr6	42215861	42219861	MRPS10	6	Housekeeping	4.0	1	4	0	6	False
chr6	42877616	42881616	RPL7L1	7	Housekeeping	4.0	2	10	0	12	False
chr6	43014868	43018868	MEA1	2	Housekeeping	4.0	2	6	0	8	False
chr6	43019623	43023623	RRP36	7	Housekeeping	4.0	1	9	0	10	False
chr6	43227481	43231481	DNPH1	6	Housekeeping	4.0	1	7	0	10	False
chr6	43514985	43518985	YIPF3	2	Housekeeping	4.0	2	7	0	11	False
chr6	43627540	43631540	MAD2L1BP	4	Housekeeping	4.0	2	12	0	14	False
chr6	43685791	43689791	MRPS18A	2	Housekeeping	4.0	1	4	0	5	False
chr6	44125452	44129452	MRPL14	2	Housekeeping	4.0	2	8	0	10	False
chr6	44244166	44248166	HSP90AB1	2	Housekeeping	4.0	3	6	0	11	False
chr6	44385706	44389706	CDC5L	0	Housekeeping	4.0	1	7	0	8	True
chr6	52282881	52286881	MCM3	0	Housekeeping	4.0	2	6	0	8	True
chr6	70665776	70669776	SMAP1	1	Housekeeping	4.0	2	8	0	10	False
chr6	73523587	73527587	EEF1A1	5	Housekeeping	4.0	1	4	0	5	False
chr6	75282948	75286948	TMEM30A	1	Housekeeping	4.0	3	8	0	11	False
chr6	79232689	79236689	HMGN3	0	Housekeeping	4.0	2	6	0	8	True
chr6	87700233	87704233	AKIRIN2	2	Housekeeping	4.0	1	10	0	11	False
chr6	89350722	89354722	UBE2J1	3	Housekeeping	4.0	1	10	0	11	False
chr6	96519595	96523595	UFL1	0	Housekeeping	4.0	2	10	0	12	True
chr6	99423331	99427331	PNISR	1	Housekeeping	4.0	3	7	0	11	False
chr6	105452062	105456062	PREP	1	Housekeeping	4.0	1	5	0	6	False
chr6	108259246	108263246	SNX3	5	Housekeeping	4.0	2	6	0	8	False
chr6	110956706	110960706	GTF3C6	6	Housekeeping	4.0	1	8	0	9	False
chr6	116277930	116281930	TSPYL1	1	Housekeeping	4.0	2	10	0	12	False
chr6	122469807	122473807	SERINC1	3	Housekeeping	4.0	1	6	0	7	False
chr6	125300078	125304078	HDDC2	1	Housekeeping	4.0	2	9	0	12	False
chr6	125954770	125958770	HINT3	0	Housekeeping	4.0	1	6	0	7	True
chr6	132812569	132816569	RPS12	2	Housekeeping	4.0	5	9	0	14	False
chr6	143841338	143845338	LTV1	2	Housekeeping	4.0	1	6	0	7	False
chr6	144093573	144097573	SF3B5	3	Housekeeping	4.0	2	5	0	9	False
chr6	149544043	149548043	PPIL4	4	Housekeeping	4.0	1	9	0	11	False
chr6	149564294	149568294	GINM1	4	Housekeeping	4.0	1	8	0	9	False
chr6	149747444	149751444	PCMT1	4	Housekeeping	4.0	1	5	0	7	False
chr6	157698387	157702387	SNX9	1	Housekeeping	4.0	0	3	0	3	False
chr6	158642743	158646743	DYNLT1	2	Housekeeping	4.0	1	10	0	11	False
chr6	159723585	159727585	WTAP	4	Housekeeping	4.0	2	5	0	10	False
chr6	159787812	159791812	MRPL18	2	Housekeeping	4.0	2	8	0	10	False
chr6	166340576	166344576	SFT2D1	3	Housekeeping	4.0	1	8	0	9	False
chr6	169700126	169704126	C6orf120	0	Housekeeping	4.0	4	7	0	11	True
chr6	169723566	169727566	PHF10	1	Housekeeping	4.0	4	4	0	8	False
chr7	1528702	1532702	MAFK	4	Housekeeping	4.0	1	10	0	11	False
chr7	1569005	1573005	PSMG3	5	Housekeeping	4.0	2	9	0	11	False
chr7	2352086	2356086	EIF3B	6	Housekeeping	4.0	1	10	0	11	False
chr7	5779696	5783696	RNF216	8	Housekeeping	4.0	1	5	0	6	False
chr7	5896725	5900725	CCZ1	7	Housekeeping	4.0	1	2	0	3	False
chr7	6346981	6350981	FAM220A	10	Housekeeping	4.0	2	10	0	12	False
chr7	6482190	6486190	KDELR2	9	Housekeeping	4.0	1	9	0	10	False
chr7	10938153	10942153	NDUFA4	0	Housekeeping	4.0	3	8	0	11	True
chr7	22820849	22824849	TOMM7	4	Housekeeping	4.0	2	6	0	9	False
chr7	23530041	23534041	TRA2A	5	Housekeeping	4.0	1	9	0	10	False
chr7	25123260	25127260	CYCS	1	Housekeeping	4.0	1	8	0	9	False
chr7	26199162	26203162	CBX3	0	Housekeeping	4.0	4	9	0	13	True
chr7	27737331	27741331	TAX1BP1	3	Housekeeping	4.0	3	5	0	9	False
chr7	32892131	32896131	KBTBD2	4	Housekeeping	4.0	0	7	0	7	False
chr7	33107405	33111405	RP9	3	Housekeeping	4.0	2	5	0	7	False
chr7	35695459	35699459	HERPUD2	2	Housekeeping	4.0	0	7	0	7	False
chr7	42930185	42934185	PSMA2	3	Housekeeping	4.0	2	6	0	9	False
chr7	42930376	42934376	MRPL32	3	Housekeeping	4.0	2	7	0	10	False
chr7	43867893	43871893	MRPS24	0	Housekeeping	4.0	1	7	0	9	True
chr7	43904589	43908589	URGCP-MRPS24	2	Housekeeping	4.0	1	9	0	11	False
chr7	44122358	44126358	POLD2	4	Housekeeping	4.0	2	8	0	10	False
chr7	44198959	44202959	YKT6	0	Housekeeping	4.0	1	2	0	3	True
chr7	44580287	44584287	TMED4	6	Housekeeping	4.0	1	6	0	7	False
chr7	44794680	44798680	PPIA	4	Housekeeping	4.0	4	8	0	12	False
chr7	44883530	44887530	PURB	2	Housekeeping	4.0	3	7	0	10	False
chr7	55949877	55953877	MRPS17	7	Housekeeping	4.0	1	5	0	7	False
chr7	56049685	56053685	CCT6A	6	Housekeeping	4.0	1	7	0	10	False
chr7	56104479	56108479	CHCHD2	4	Housekeeping	4.0	2	8	0	10	False
chr7	66919225	66923225	TMEM248	6	Housekeeping	4.0	2	9	0	12	False
chr7	75840602	75844602	RHBDD2	7	Housekeeping	4.0	0	5	0	6	False
chr7	77535295	77539295	PTPN12	3	Housekeeping	4.0	4	11	0	15	False
chr7	77796434	77800434	TMEM60	0	Housekeeping	4.0	2	9	0	11	True
chr7	92445482	92449482	GATAD1	1	Housekeeping	4.0	2	6	0	8	False
chr7	96707880	96711880	SEM1	1	Housekeeping	4.0	2	6	0	8	False
chr7	98250232	98254232	TECPR1	3	Housekeeping	4.0	1	7	0	8	False
chr7	98250379	98254379	BRI3	4	Housekeeping	4.0	1	6	0	7	False
chr7	99323898	99327898	ARPC1A	5	Housekeeping	4.0	2	6	0	8	False
chr7	99406597	99410597	PDAP1	1	Housekeeping	4.0	2	8	0	10	False
chr7	99406641	99410641	BUD31	1	Housekeeping	4.0	2	8	0	10	False
chr7	99464186	99468186	ATP5MF	9	Housekeeping	4.0	1	6	0	8	False
chr7	99464197	99468197	ATP5MF-PTCD1	9	Housekeeping	4.0	1	6	0	8	False
chr7	100013572	100017572	ZKSCAN1	4	Housekeeping	4.0	1	6	0	7	False
chr7	100086969	100090969	COPS6	4	Housekeeping	4.0	1	8	0	9	False
chr7	100146912	100150912	LAMTOR4	7	Housekeeping	4.0	2	3	0	7	False
chr7	100426322	100430322	MEPCE	3	Housekeeping	4.0	4	3	0	8	False
chr7	100477232	100481232	TSC22D4	7	Housekeeping	4.0	1	7	0	9	False
chr7	100584129	100588129	LRCH4	3	Housekeeping	4.0	2	7	0	9	False
chr7	100704121	100708121	POP7	6	Housekeeping	4.0	2	6	0	9	False
chr7	101216165	101220165	ZNHIT1	4	Housekeeping	4.0	2	8	0	10	False
chr7	101216420	101220420	PLOD3	4	Housekeeping	4.0	2	8	0	10	False
chr7	101250316	101254316	FIS1	7	Housekeeping	4.0	1	5	0	7	False
chr7	102476922	102480922	POLR2J	5	Housekeeping	4.0	1	1	1	2	False
chr7	106110589	106114589	SYPL1	2	Housekeeping	4.0	2	8	0	10	False
chr7	108567867	108571867	DNAJB9	1	Housekeeping	4.0	3	7	0	10	False
chr7	112420887	112424887	IFRD1	1	Housekeeping	4.0	1	7	0	8	False
chr7	123747003	123751003	WASL	0	Housekeeping	4.0	1	12	0	13	True
chr7	127586386	127590386	ARF5	1	Housekeeping	4.0	1	9	0	10	False
chr7	128860856	128864856	ATP6V1F	5	Housekeeping	4.0	2	8	0	10	False
chr7	130068534	130072534	KLHDC10	3	Housekeeping	4.0	1	10	0	11	False
chr7	134644811	134648811	BPGM	3	Housekeeping	4.0	1	11	0	12	False
chr7	135975359	135979359	MTPN	1	Housekeeping	4.0	1	8	0	11	False
chr7	140477536	140481536	MKRN1	5	Housekeeping	4.0	3	7	0	11	False
chr7	140688777	140692777	NDUFB2	4	Housekeeping	4.0	0	1	1	1	False
chr7	141736334	141740334	SSBP1	1	Housekeeping	4.0	4	2	0	9	False
chr7	143242093	143246093	GSTK1	1	Housekeeping	4.0	0	8	0	8	False
chr7	143379295	143383295	ZYX	0	Housekeeping	4.0	3	8	0	11	True
chr7	143900198	143904198	TCAF1	1	Housekeeping	4.0	1	8	0	10	False
chr7	148695914	148699914	CUL1	0	Housekeeping	4.0	5	6	0	12	True
chr7	149459062	149463062	ZNF777	1	Housekeeping	4.0	2	10	0	12	False
chr7	151083831	151087831	AGAP3	1	Housekeeping	4.0	3	8	0	11	False
chr7	151225166	151229166	ABCF2-H2BK1	2	Housekeeping	4.0	2	5	0	8	False
chr7	151225205	151229205	ABCF2	2	Housekeeping	4.0	2	5	0	8	False
chr7	151518120	151522120	RHEB	2	Housekeeping	4.0	2	7	0	9	False
chr7	152023674	152027674	GALNT11	1	Housekeeping	4.0	2	8	0	10	False
chr7	157333381	157337381	DNAJB6	7	Housekeeping	4.0	1	6	0	7	False
chr7	158828253	158832253	ESYT2	1	Housekeeping	4.0	1	10	0	12	False
chr8	9553912	9557912	TNKS	1	Housekeeping	4.0	2	6	0	8	False
chr8	11867533	11871533	CTSB	5	Housekeeping	4.0	6	3	0	9	False
chr8	17244878	17248878	CNOT7	1	Housekeeping	4.0	2	6	0	8	False
chr8	19815391	19819391	INTS10	2	Housekeeping	4.0	1	7	0	8	False
chr8	22602757	22606757	CCAR2	0	Housekeeping	4.0	2	10	0	12	True
chr8	23268120	23272120	R3HCC1	5	Housekeeping	4.0	0	4	0	4	False
chr8	23455695	23459695	ENTPD4	1	Housekeeping	4.0	2	5	0	7	False
chr8	25456476	25460476	KCTD9	0	Housekeeping	4.0	2	9	0	11	True
chr8	26381054	26385054	BNIP3L	2	Housekeeping	4.0	5	5	0	10	False
chr8	28400701	28404701	ZNF395	2	Housekeeping	4.0	0	11	0	11	False
chr8	30081208	30085208	SARAF	2	Housekeeping	4.0	2	7	0	9	False
chr8	30154319	30158319	DCTN6	3	Housekeeping	4.0	1	9	0	10	False
chr8	30812314	30816314	PPP2CB	3	Housekeeping	4.0	2	6	0	9	False
chr8	37847861	37851861	BRF2	5	Housekeeping	4.0	2	5	0	8	False
chr8	38174730	38178730	LSM1	3	Housekeeping	4.0	2	10	0	13	False
chr8	41575187	41579187	GPAT4	3	Housekeeping	4.0	2	6	0	8	False
chr8	42389624	42393624	VDAC3	3	Housekeeping	4.0	2	7	0	9	False
chr8	42539155	42543155	SMIM19	2	Housekeeping	4.0	4	8	0	13	False
chr8	54133241	54137241	MRPL15	3	Housekeeping	4.0	1	6	0	7	False
chr8	58550924	58554924	SDCBP	0	Housekeeping	4.0	1	7	0	8	True
chr8	65632217	65636217	ARMC1	7	Housekeeping	4.0	1	6	0	7	False
chr8	67081783	67085783	COPS5	4	Housekeeping	4.0	0	1	0	1	False
chr8	70606416	70610416	TRAM1	1	Housekeeping	4.0	3	9	0	12	False
chr8	73293789	73297789	RPL7	0	Housekeeping	4.0	5	6	0	11	True
chr8	80028289	80032289	MRPS28	3	Housekeeping	4.0	2	9	0	11	False
chr8	86512357	86516357	RMDN1	3	Housekeeping	4.0	1	6	0	7	False
chr8	96233546	96237546	UQCRB	2	Housekeeping	4.0	2	8	0	10	False
chr8	97642184	97646184	MTDH	3	Housekeeping	4.0	4	10	0	14	False
chr8	98044469	98048469	RPL30	4	Housekeeping	4.0	2	6	0	8	False
chr8	100148623	100152623	POLR2K	2	Housekeeping	4.0	1	4	0	5	False
chr8	100334218	100338218	RNF19A	1	Housekeeping	4.0	1	7	0	8	False
chr8	100720809	100724809	PABPC1	2	Housekeeping	4.0	5	7	0	12	False
chr8	100951388	100955388	YWHAZ	1	Housekeeping	4.0	4	4	0	9	False
chr8	101204193	101208193	ZNF706	1	Housekeeping	4.0	7	6	0	13	False
chr8	102891864	102895864	AZIN1	4	Housekeeping	4.0	0	6	0	6	False
chr8	108441496	108445496	EIF3E	0	Housekeeping	4.0	1	9	0	10	True
chr8	108441601	108445601	EMC2	0	Housekeeping	4.0	1	9	0	10	True
chr8	109537711	109541711	EBAG9	1	Housekeeping	4.0	4	7	0	11	False
chr8	116764925	116768925	EIF3H	2	Housekeeping	4.0	1	7	0	8	False
chr8	123040302	123044302	DERL1	2	Housekeeping	4.0	2	7	0	10	False
chr8	124472866	124476866	RNF139	0	Housekeeping	4.0	3	11	0	14	True
chr8	124537101	124541101	NDUFB9	1	Housekeeping	4.0	1	9	0	10	False
chr8	143015982	143019982	LY6E	0	Housekeeping	4.0	2	10	0	12	True
chr8	143539447	143543447	ZC3H3	4	Housekeeping	4.0	2	6	0	8	False
chr8	143597541	143601541	EEF1D	0	Housekeeping	4.0	1	10	0	11	True
chr8	143988056	143992056	GRINA	2	Housekeeping	4.0	1	10	0	11	False
chr8	144076648	144080648	EXOSC4	2	Housekeeping	4.0	5	6	0	12	False
chr8	144093039	144097039	CYC1	4	Housekeeping	4.0	1	9	0	10	False
chr8	144102420	144106420	MAF1	1	Housekeeping	4.0	4	7	0	11	False
chr8	144106124	144110124	SHARPIN	0	Housekeeping	4.0	1	11	0	12	True
chr8	144289591	144293591	HSF1	3	Housekeeping	4.0	1	9	0	10	False
chr8	144426563	144430563	VPS28	2	Housekeeping	4.0	2	9	0	11	False
chr8	144515992	144519992	LRRC14	0	Housekeeping	4.0	1	11	0	12	True
chr8	144754417	144758417	ZNF251	3	Housekeeping	4.0	1	9	0	10	False
chr8	144790587	144794587	RPL8	1	Housekeeping	4.0	3	7	0	10	False
chr9	4677559	4681559	CDC37L1	1	Housekeeping	4.0	1	9	0	10	False
chr9	4740043	4744043	AK3	3	Housekeeping	4.0	3	8	0	11	False
chr9	7886380	7890380	DMAC1	1	Housekeeping	4.0	0	0	0	0	False
chr9	19047427	19051427	RRAGA	2	Housekeeping	4.0	1	9	0	10	False
chr9	19378236	19382236	RPS6	3	Housekeeping	4.0	1	9	0	10	False
chr9	32571184	32575184	NDUFB6	0	Housekeeping	4.0	1	4	1	6	True
chr9	33023273	33027273	DNAJA1	3	Housekeeping	4.0	2	9	0	11	False
chr9	33074674	33078674	SMU1	7	Housekeeping	4.0	1	4	0	6	False
chr9	33262720	33266720	BAG1	1	Housekeeping	4.0	2	10	0	12	False
chr9	33262879	33266879	CHMP5	1	Housekeeping	4.0	2	10	0	12	False
chr9	33288512	33292512	NFX1	2	Housekeeping	4.0	1	9	0	10	False
chr9	33815160	33819160	UBE2R2	2	Housekeeping	4.0	1	13	0	14	False
chr9	34125399	34129399	DCAF12	5	Housekeeping	4.0	1	8	0	9	False
chr9	34618523	34622523	DCTN3	0	Housekeeping	4.0	1	3	0	5	True
chr9	35101195	35105195	STOML2	0	Housekeeping	4.0	2	5	0	7	True
chr9	35730598	35734598	CREB3	2	Housekeeping	4.0	1	8	0	9	False
chr9	35747287	35751287	RGP1	0	Housekeeping	4.0	1	10	0	12	True
chr9	35813354	35817354	HINT2	1	Housekeeping	4.0	3	6	0	10	False
chr9	36188856	36192856	CLTA	0	Housekeeping	4.0	2	7	0	9	True
chr9	37420666	37424666	GRHPR	4	Housekeeping	4.0	1	7	0	8	False
chr9	37483948	37487948	POLR1E	2	Housekeeping	4.0	1	7	0	8	False
chr9	37590604	37594604	TOMM5	5	Housekeeping	4.0	1	8	0	9	False
chr9	83705958	83709958	UBQLN1	0	Housekeeping	4.0	4	7	0	11	True
chr9	93132251	93136251	NINJ1	1	Housekeeping	4.0	2	8	0	10	False
chr9	94372569	94376569	MFSD14B	4	Housekeeping	4.0	1	4	0	5	False
chr9	96448169	96452169	HABP4	1	Housekeeping	4.0	1	9	0	10	False
chr9	97631668	97635668	NCBP1	3	Housekeeping	4.0	1	9	0	10	False
chr9	97981341	97985341	ANP32B	0	Housekeeping	4.0	1	12	0	13	True
chr9	99220064	99224064	SEC61B	2	Housekeeping	4.0	3	8	0	12	False
chr9	100097052	100101052	ERP44	0	Housekeeping	4.0	3	6	0	9	True
chr9	101531853	101535853	RNF20	2	Housekeeping	4.0	2	3	0	5	False
chr9	107281137	107285137	RAD23B	1	Housekeeping	4.0	2	7	0	9	False
chr9	109117947	109121947	TMEM245	1	Housekeeping	4.0	1	9	0	10	False
chr9	111629386	111633386	DNAJC25-GNG10	1	Housekeeping	4.0	1	9	0	10	False
chr9	111659605	111663605	GNG10	1	Housekeeping	4.0	1	9	0	10	False
chr9	113273572	113277572	CDC26	3	Housekeeping	4.0	1	6	0	7	False
chr9	113408675	113412675	POLE3	3	Housekeeping	4.0	2	7	0	9	False
chr9	114585706	114589706	ATP6V1G1	2	Housekeeping	4.0	1	8	0	9	False
chr9	120791416	120795416	FBXW2	2	Housekeeping	4.0	2	8	0	11	False
chr9	120840951	120844951	PSMD5	3	Housekeeping	4.0	3	6	0	9	False
chr9	121221014	121225014	RAB14	3	Housekeeping	4.0	0	4	1	4	False
chr9	122903359	122907359	RC3H2	2	Housekeeping	4.0	2	7	0	9	False
chr9	122938833	122942833	RABGAP1	3	Housekeeping	4.0	2	6	0	8	False
chr9	124413444	124417444	PSMB7	2	Housekeeping	4.0	1	6	0	7	False
chr9	124859981	124863981	RPL35	4	Housekeeping	4.0	1	10	0	11	False
chr9	125187939	125191939	PPP6C	7	Housekeeping	4.0	1	8	0	10	False
chr9	128126462	128130462	PTGES2	2	Housekeeping	4.0	4	6	0	11	False
chr9	128369361	128373361	URM1	4	Housekeeping	4.0	1	12	0	13	False
chr9	128770414	128774414	ZER1	8	Housekeeping	4.0	1	5	0	7	False
chr9	129606884	129610884	NTMT1	1	Housekeeping	4.0	2	11	0	13	False
chr9	129801157	129805157	TOR1B	6	Housekeeping	4.0	1	5	0	7	False
chr9	129833863	129837863	C9orf78	0	Housekeeping	4.0	1	6	0	7	True
chr9	130576965	130580965	FUBP3	2	Housekeeping	4.0	1	5	0	7	False
chr9	133346218	133350218	RPL7A	1	Housekeeping	4.0	5	8	0	13	False
chr9	133354550	133358550	SURF2	1	Housekeeping	4.0	1	9	0	10	False
chr9	133374166	133378166	SURF4	2	Housekeeping	4.0	1	10	0	11	False
chr9	133416096	133420096	REXO4	6	Housekeeping	4.0	2	7	0	9	False
chr9	134066535	134070535	BRD3	1	Housekeeping	4.0	2	10	0	12	False
chr9	135959373	135963373	UBAC1	2	Housekeeping	4.0	1	10	0	11	False
chr9	136361744	136365744	DNLZ	0	Housekeeping	4.0	1	8	0	9	True
chr9	136805943	136809943	RABL6	2	Housekeeping	4.0	3	10	0	13	False
chr9	136864308	136868308	EDF1	6	Housekeeping	4.0	1	7	0	8	False
chr9	136942738	136946738	FBXW5	0	Housekeeping	4.0	2	9	0	11	True
chr9	137116309	137120309	DPP7	5	Housekeeping	4.0	0	7	0	7	False
chr9	137186560	137190560	ANAPC2	0	Housekeeping	4.0	1	9	0	10	True
chr9	137186660	137190660	SSNA1	0	Housekeeping	4.0	1	9	0	10	True
chr9	137203648	137207648	TMEM203	1	Housekeeping	4.0	1	6	0	7	False
chr9	137253327	137257327	NELFB	0	Housekeeping	4.0	2	9	0	11	True
chr9	137549879	137553879	MRPL41	3	Housekeeping	4.0	2	8	0	11	False
